Air_temperature_K,Process_temperature_K,Torque_Nm,Tool_wear_min,Power_kW,Temp_Diff,Tool_Wear_Strain,Temp_Speed_Ratio
297.5,308.8,39.0,127.0,6.032172054157761,11.300000000000011,4953.0,0.2090724441435342
297.2,308.6,44.4,9.0,6.965036576714715,11.400000000000034,399.59999999999997,0.2060080106809079
300.2,309.5,51.1,133.0,7.256199383849418,9.300000000000011,6796.3,0.2282448377581121
300.6,312.0,42.7,130.0,6.394292967361546,11.399999999999977,5551.0,0.21818181818181817
296.3,307.1,29.6,188.0,5.126911659050351,10.800000000000011,5564.8,0.18567110036275697
297.3,308.0,35.1,165.0,5.612738018976988,10.699999999999989,5791.5,0.2017026850032744
301.6,310.4,39.0,118.0,5.942322504265094,8.799999999999955,4602.0,0.21333333333333332
302.5,310.3,57.4,152.0,8.445334091135202,7.800000000000011,8724.8,0.2208540925266904
299.3,308.6,41.4,67.0,6.589804750169949,9.300000000000011,2773.7999999999997,0.2030263157894737
298.9,310.3,36.3,161.0,5.6867853578220995,11.400000000000034,5844.299999999999,0.2074197860962567
297.5,308.6,43.3,34.0,6.515883075030981,11.100000000000023,1472.1999999999998,0.21475295755045234
300.4,311.7,39.6,162.0,6.054477361998249,11.300000000000011,6415.2,0.2134931506849315
302.1,311.5,45.4,111.0,7.022066955352881,9.399999999999977,5039.4,0.2109004739336493
299.2,308.3,45.5,107.0,7.53783269326823,9.100000000000023,4868.5,0.19487989886219975
302.1,310.7,52.8,8.0,7.2653728343978985,8.599999999999966,422.4,0.23645357686453575
300.9,310.5,21.9,188.0,4.343628834706319,9.600000000000023,4117.2,0.16393875395987328
299.7,310.6,38.0,137.0,5.885459677235118,10.900000000000034,5206.0,0.21000676132521975
298.0,308.6,33.3,50.0,5.670134916758074,10.600000000000023,1664.9999999999998,0.1897908979089791
301.1,309.6,48.9,160.0,7.691435630077746,8.5,7824.0,0.20612516644474035
302.2,310.9,37.5,60.0,6.012222940807466,8.699999999999989,2250.0,0.20306988896146308
297.9,309.5,47.9,127.0,6.972346015622067,11.600000000000023,6083.3,0.22266187050359712
299.6,311.0,30.2,128.0,5.420587740307925,11.399999999999977,3865.6,0.18144690781796965
297.8,307.5,54.1,157.0,7.77284476770777,9.699999999999989,8493.7,0.22412536443148687
299.1,308.5,32.1,192.0,5.677580491347082,9.399999999999977,6163.200000000001,0.18265245707519243
298.5,309.5,48.9,127.0,6.733846773337041,11.0,6210.3,0.23536121673003801
298.3,310.1,36.3,90.0,5.873050386253438,11.800000000000011,3266.9999999999995,0.2007119741100324
303.4,312.2,35.8,90.0,5.923368228588435,8.800000000000011,3221.9999999999995,0.19759493670886075
301.5,310.5,48.0,124.0,7.303574601065551,9.0,5952.0,0.21369580178940123
300.4,311.2,32.0,169.0,5.127079210658542,10.800000000000011,5408.0,0.2033986928104575
298.1,308.6,42.8,0.0,6.951590560157349,10.5,0.0,0.1989684074790458
297.8,308.9,33.5,26.0,5.283216365541954,11.099999999999966,871.0,0.20511288180610887
297.4,309.1,35.9,180.0,5.947432828314932,11.700000000000045,6462.0,0.195385587863464
300.2,309.6,52.7,47.0,7.89178546557268,9.400000000000034,2476.9,0.2165034965034965
300.3,311.6,41.6,102.0,6.373328072386589,11.300000000000011,4243.2,0.212987012987013
302.0,310.8,49.1,2.0,7.429814265862301,8.800000000000011,98.2,0.21508650519031142
302.6,312.2,38.8,34.0,5.9240384350212,9.599999999999966,1319.1999999999998,0.2141289437585734
297.2,308.4,17.3,119.0,3.953024148109989,11.199999999999989,2058.7000000000003,0.14133822181484876
300.4,311.7,45.4,164.0,7.16944953870829,11.300000000000011,7445.599999999999,0.20669761273209547
300.1,310.2,42.0,206.0,6.285070262771739,10.099999999999966,8652.0,0.21707487753673896
301.4,310.4,45.3,188.0,6.584401210805775,9.0,8516.4,0.22363112391930834
302.6,312.4,50.3,33.0,7.4270391923516295,9.799999999999955,1659.8999999999999,0.22156028368794325
300.7,309.5,31.1,27.0,5.487681687413091,8.800000000000011,839.7,0.18367952522255193
301.6,310.8,44.7,46.0,6.637619790357586,9.199999999999989,2056.2000000000003,0.21918194640338506
299.9,311.3,24.4,151.0,4.604401968905296,11.400000000000034,3684.3999999999996,0.17275249722530522
298.5,309.4,46.7,102.0,6.915043365620589,10.899999999999977,4763.400000000001,0.21881188118811878
300.8,310.8,45.2,188.0,6.939066077445039,10.0,8497.6,0.21200545702592088
301.2,310.8,41.2,155.0,6.381077334265444,9.600000000000023,6386.0,0.2101419878296146
303.6,313.0,39.7,115.0,6.377412142836257,9.399999999999977,4565.5,0.20404172099087353
302.3,311.7,43.5,117.0,6.673528194388118,9.399999999999977,5089.5,0.2127645051194539
300.2,311.6,28.0,162.0,5.134200154006679,11.400000000000034,4536.0,0.17795545402627072
303.4,311.8,15.8,20.0,3.7525695928599356,8.400000000000034,316.0,0.13747795414462083
302.2,311.7,45.6,140.0,7.024349846014491,9.5,6384.0,0.21189666893269885
300.5,309.3,34.9,91.0,5.807349211891363,8.800000000000011,3175.9,0.1946507237256136
297.4,308.8,34.1,163.0,5.895627965457237,11.400000000000034,5558.3,0.187038158691702
296.8,308.0,41.7,231.0,6.537120241369249,11.199999999999989,9632.7,0.20574482297929192
297.3,308.3,17.0,32.0,3.8951560114308643,11.0,544.0,0.14090493601462523
300.7,310.6,35.6,105.0,5.610675039801131,9.900000000000034,3738.0,0.20637873754152825
298.0,307.6,29.1,169.0,5.162202216525676,9.600000000000023,4917.900000000001,0.18158205430932706
299.3,308.8,45.8,170.0,7.434055415944646,9.5,7785.999999999999,0.19922580645161292
300.3,311.7,33.6,158.0,6.006222498839111,11.399999999999977,5308.8,0.18260105448154657
301.2,310.3,38.1,61.0,5.980744182418497,9.100000000000023,2324.1,0.20700466977985324
302.2,310.4,28.1,170.0,5.1289955821772315,8.199999999999989,4777.0,0.17808376362593228
301.2,310.6,45.3,64.0,6.5891450157126945,9.400000000000034,2899.2,0.22361411087113034
298.8,308.7,31.1,68.0,5.181543955296277,9.899999999999977,2114.8,0.19402891263356378
298.8,308.8,40.6,61.0,6.611272299969481,10.0,2476.6,0.19858520900321544
297.3,308.6,35.7,120.0,5.648866334493271,11.300000000000011,4284.0,0.2042356055592323
304.2,313.4,23.5,50.0,4.215546102219464,9.199999999999989,1175.0,0.18295388207822533
302.4,310.9,31.8,172.0,5.194937611976082,8.5,5469.6,0.1992948717948718
297.0,307.7,23.8,195.0,4.570933535169052,10.699999999999989,4641.0,0.1677753544165758
300.7,311.8,36.8,11.0,6.02716644986304,11.100000000000023,404.79999999999995,0.1993606138107417
298.1,308.7,55.7,30.0,7.82190597298133,10.599999999999966,1671.0,0.2302013422818792
301.3,311.1,28.2,140.0,4.863750914434646,9.800000000000011,3948.0,0.1888888888888889
297.4,308.5,53.2,43.0,7.626823541168918,11.100000000000023,2287.6,0.22534696859021183
300.8,309.6,28.7,22.0,5.049167712849516,8.800000000000011,631.4,0.1842857142857143
300.6,310.0,34.7,88.0,6.024799783397338,9.399999999999977,3053.6000000000004,0.18697225572979492
300.5,309.8,72.8,159.0,10.093643980669668,9.300000000000011,11575.199999999999,0.233987915407855
296.2,307.2,48.6,7.0,7.06914895725468,11.0,340.2,0.22116630669546436
303.4,312.0,35.9,215.0,5.71810703657839,8.600000000000023,7718.5,0.20512820512820512
297.0,307.9,46.1,173.0,7.2075780015473585,10.899999999999977,7975.3,0.2062290689886135
298.6,309.9,45.5,38.0,6.637295159116714,11.299999999999955,1729.0,0.22246949030868626
302.3,311.7,41.6,136.0,6.098878538168986,9.399999999999977,5657.6,0.22264285714285714
298.2,307.9,23.6,69.0,4.564650349861874,9.699999999999989,1628.4,0.1667027612344342
301.6,310.7,24.6,210.0,4.670480134385802,9.099999999999966,5166.0,0.17137341423055708
300.5,309.3,46.8,94.0,7.228804695910114,8.800000000000011,4399.2,0.2096949152542373
300.7,309.7,38.2,73.0,6.0924487452046385,9.0,2788.6000000000004,0.20334865397242285
303.4,311.8,50.9,200.0,7.281101741616871,8.400000000000034,10180.0,0.22825768667642754
298.2,308.4,34.6,81.0,6.0799033185413025,10.199999999999989,2802.6,0.1837902264600715
301.0,311.9,41.9,33.0,6.379799753252984,10.899999999999977,1382.7,0.21451169188445665
300.0,311.1,47.8,179.0,7.132986119975625,11.100000000000023,8556.199999999999,0.2183157894736842
297.0,307.8,37.2,189.0,6.166695051584476,10.800000000000011,7030.8,0.19444093493367026
299.2,310.5,48.7,93.0,7.058195270869164,11.300000000000011,4529.1,0.22434971098265896
302.9,312.3,52.1,145.0,7.305449084682192,9.400000000000034,7554.5,0.23323375653472742
299.1,308.6,14.6,95.0,3.560827721235839,9.5,1387.0,0.13250322026620867
301.4,310.7,61.0,106.0,8.176518479743034,9.300000000000011,6466.0,0.242734375
297.9,307.8,38.2,80.0,5.804427530723526,9.900000000000034,3056.0,0.21212956581667816
300.7,309.8,53.1,183.0,7.579123692711912,9.100000000000023,9717.300000000001,0.2272927366104182
298.9,310.1,45.3,133.0,7.073013116218595,11.200000000000045,6024.9,0.207981220657277
302.2,311.6,37.2,41.0,5.975811881952361,9.400000000000034,1525.2,0.203129074315515
303.6,311.8,31.7,97.0,5.201838643838467,8.199999999999989,3074.9,0.19897894065092533
301.5,310.5,34.2,147.0,5.296913709511607,9.0,5027.400000000001,0.2099391480730223
303.7,312.3,23.1,193.0,4.649368631753679,8.600000000000023,4458.3,0.16248699271592093
298.8,310.0,38.5,55.0,5.991121910150855,11.199999999999989,2117.5,0.20861372812920592
301.2,310.8,31.3,64.0,5.683580933315438,9.600000000000023,2003.2,0.17923875432525951
300.7,311.1,46.8,165.0,7.2435073495289135,10.400000000000034,7721.999999999999,0.21048714479025712
297.8,307.4,51.7,183.0,7.200635081782925,9.599999999999966,9461.1,0.23112781954887215
301.4,310.7,26.1,123.0,4.881469497000893,9.300000000000011,3210.3,0.17396416573348264
303.7,312.7,45.5,192.0,6.794531871428884,9.0,8736.0,0.21928471248246845
300.5,309.3,51.5,231.0,7.6419764897347315,8.800000000000011,11896.5,0.21827805222300636
298.2,308.0,35.9,151.0,5.928635632270954,9.800000000000011,5420.9,0.19530754597336716
298.2,309.2,22.6,132.0,4.5487329470836855,11.0,2983.2000000000003,0.16087408949011445
299.3,309.2,37.2,118.0,6.003080906185521,9.899999999999977,4389.6,0.2006489292667099
300.5,311.6,42.4,102.0,6.327167604329843,11.100000000000023,4324.8,0.21866666666666668
299.0,310.2,37.9,60.0,5.86203386801485,11.199999999999989,2274.0,0.2100203114421124
300.5,309.4,23.8,31.0,4.678103732558513,8.899999999999977,737.8000000000001,0.16483750665956312
301.7,310.6,43.8,80.0,6.747072878408655,8.900000000000034,3504.0,0.21114887831407209
299.4,309.1,66.5,66.0,8.40538350455705,9.700000000000045,4389.0,0.256089478044739
302.4,310.1,46.8,95.0,6.988661353469709,7.7000000000000455,4446.0,0.2174614305750351
300.6,310.6,38.2,83.0,5.988441084419792,10.0,3170.6000000000004,0.20748162992651972
297.5,308.4,52.2,157.0,7.379601143282424,10.899999999999977,8195.4,0.22844444444444442
299.6,310.9,46.3,196.0,7.0206637106342775,11.299999999999955,9074.8,0.2147099447513812
298.9,309.0,32.3,202.0,5.415299392674381,10.100000000000023,6524.599999999999,0.1930043722673329
296.3,307.2,31.6,27.0,5.417069156535904,10.899999999999977,853.2,0.1876603543066585
302.6,312.1,38.1,178.0,6.060540635819678,9.5,6781.8,0.2054641211323239
300.7,310.8,31.6,111.0,5.470015464724405,10.100000000000023,3507.6000000000004,0.188021778584392
300.6,311.7,34.9,76.0,5.686743469920051,11.099999999999966,2652.4,0.20032133676092545
298.8,309.1,47.5,125.0,7.3220052779666105,10.300000000000011,5937.5,0.2099864130434783
297.4,308.3,42.0,13.0,6.4434065325126655,10.900000000000034,546.0,0.21044368600682595
296.1,306.8,31.0,41.0,5.34018391232705,10.699999999999989,1271.0,0.18650455927051673
301.1,310.7,40.7,2.0,6.746894854824951,9.599999999999966,81.4,0.19627289955780164
300.7,310.5,38.7,129.0,6.350509637746016,9.800000000000011,4992.3,0.19814932992980216
301.5,310.8,44.6,166.0,6.5994180236899345,9.300000000000011,7403.6,0.2199575371549894
299.1,308.9,32.3,223.0,5.469418562120222,9.799999999999955,7202.9,0.19103277674706245
297.9,307.6,30.7,134.0,5.182413129263771,9.700000000000045,4113.8,0.19081885856079406
303.5,312.9,36.9,87.0,5.9662614402854475,9.399999999999977,3210.2999999999997,0.20265544041450775
301.4,310.7,52.0,160.0,7.236972836809447,9.300000000000011,8320.0,0.23378480060195636
298.2,307.9,38.8,124.0,5.940290941015771,9.699999999999989,4811.2,0.2106019151846785
300.7,310.7,45.3,48.0,6.759921992361837,10.0,2174.3999999999996,0.21803508771929825
300.1,309.0,33.0,34.0,5.57067209334542,8.899999999999977,1122.0,0.19168734491315137
301.7,310.3,44.6,57.0,6.524690006436545,8.600000000000023,2542.2000000000003,0.22211882605583394
299.5,309.1,49.5,5.0,7.360751587360885,9.600000000000023,247.5,0.2176760563380282
298.8,308.6,34.4,42.0,5.706137568568212,9.800000000000011,1444.8,0.19482323232323234
300.8,312.0,50.2,154.0,7.223024165427509,11.199999999999989,7730.8,0.22707423580786026
301.9,310.3,32.4,100.0,5.608496868894642,8.400000000000034,3240.0,0.18771929824561404
302.4,311.4,41.2,60.0,6.506196497682414,9.0,2472.0,0.20649867374005304
298.3,310.1,45.3,78.0,6.679277308944187,11.800000000000011,3533.3999999999996,0.22024147727272728
303.4,311.8,58.9,22.0,8.869574763075967,8.400000000000034,1295.8,0.2168289290681502
301.5,310.4,55.6,158.0,7.429405858817334,8.899999999999977,8784.800000000001,0.24326018808777428
296.5,307.6,33.5,104.0,5.637535656989324,11.100000000000023,3484.0,0.19141257000622278
300.9,310.0,13.7,207.0,3.722944374136584,9.100000000000023,2835.8999999999996,0.11946050096339114
300.8,310.9,38.2,50.0,5.592411914508263,10.099999999999966,1910.0000000000002,0.22238912732474964
301.8,310.8,46.4,37.0,6.71999234973471,9.0,1716.8,0.22472885032537962
300.5,311.6,52.9,165.0,6.902435107104182,11.100000000000023,8728.5,0.2500802568218299
297.3,308.8,41.3,140.0,6.694985272212135,11.5,5782.0,0.19948320413436693
298.8,308.4,53.0,138.0,7.598151272217153,9.599999999999966,7314.0,0.22527392257121986
297.3,308.2,33.5,2.0,5.448097619977859,10.899999999999977,67.0,0.19845460399227302
300.7,310.2,24.8,64.0,4.874662712918115,9.5,1587.2,0.16526371870005327
300.2,311.6,39.0,174.0,6.126105674500097,11.400000000000034,6786.0,0.20773333333333335
302.4,311.0,40.4,192.0,6.286787666755702,8.600000000000023,7756.799999999999,0.20928667563930015
298.3,309.3,51.9,14.0,7.614372362285189,11.0,726.6,0.22077087794432548
298.1,308.0,35.1,38.0,6.020736656898696,9.899999999999977,1333.8,0.18803418803418803
299.8,311.1,64.2,165.0,8.739910762286804,11.300000000000011,10593.0,0.23930769230769233
296.8,308.2,53.8,193.0,7.667768965420703,11.399999999999977,10383.4,0.22645113886847906
297.6,308.3,47.0,191.0,6.939778171779852,10.699999999999989,8977.0,0.21865248226950357
299.0,310.4,21.2,125.0,4.397936499711375,11.399999999999977,2650.0,0.15668854114083794
297.7,308.1,29.1,179.0,5.171344251147622,10.400000000000034,5208.900000000001,0.18155568650559814
302.1,310.9,30.7,203.0,5.356017539301142,8.799999999999955,6232.099999999999,0.18661464585834334
300.2,310.5,46.7,90.0,6.924824190748765,10.300000000000011,4203.0,0.21927966101694915
300.6,310.7,48.5,78.0,7.3034698813104315,10.099999999999966,3783.0,0.21606397774687064
300.6,311.7,39.2,2.0,5.87838062178903,11.099999999999966,78.4,0.21766759776536312
298.4,309.4,41.8,203.0,6.25514135675854,11.0,8485.4,0.21651504548635409
297.8,309.1,45.5,2.0,6.785002373712995,11.300000000000011,91.0,0.21706460674157305
297.4,309.4,45.5,53.0,6.985121825746665,12.0,2411.5,0.21105047748976807
300.3,309.6,31.8,73.0,5.318150875849873,9.300000000000011,2321.4,0.19386349405134629
299.8,309.4,42.5,146.0,6.720390284804165,9.599999999999966,6205.0,0.20490066225165562
302.2,311.3,40.6,52.0,6.466717150002302,9.100000000000023,2111.2000000000003,0.20466798159105853
301.2,310.1,15.7,11.0,3.7485483542633404,8.900000000000034,172.7,0.13600877192982458
299.4,309.0,19.8,204.0,4.020421782505002,9.600000000000023,4039.2000000000003,0.1593604951005673
297.2,308.8,43.1,68.0,6.548974517648795,11.600000000000023,2930.8,0.2128187456926258
302.3,311.7,53.6,165.0,7.678555100198029,9.399999999999977,8844.0,0.22785087719298244
302.0,310.5,36.1,124.0,5.923860411437499,8.5,4476.400000000001,0.19814932992980216
297.5,308.8,46.1,147.0,7.024129934528739,11.300000000000011,6776.7,0.21223367697594503
301.3,311.0,47.7,84.0,7.762435624048876,9.699999999999989,4006.8,0.20012870012870013
300.5,311.1,37.2,7.0,6.026454355528229,10.600000000000023,260.40000000000003,0.2010989010989011
296.8,308.1,62.0,199.0,8.36899338965297,11.300000000000011,12338.0,0.23902249806051204
300.2,311.7,50.2,71.0,7.343933594688668,11.5,3564.2000000000003,0.2231209735146743
299.2,308.4,32.7,101.0,5.054319924801402,9.199999999999989,3302.7000000000003,0.2089430894308943
299.1,310.4,33.3,147.0,5.5585455457025645,11.299999999999955,4895.099999999999,0.1947302383939774
301.5,310.6,36.6,202.0,5.833434902891671,9.100000000000023,7393.200000000001,0.20407358738501974
303.8,312.6,25.9,154.0,4.705739275934591,8.800000000000011,3988.6,0.18017291066282423
301.1,310.2,27.7,44.0,5.366363851106965,9.099999999999966,1218.8,0.16767567567567568
296.9,307.9,43.9,149.0,6.54181168639861,11.0,6541.099999999999,0.21637385804638087
304.1,313.5,45.8,85.0,7.050362233186212,9.399999999999977,3892.9999999999995,0.21326530612244898
297.5,308.4,44.3,25.0,6.508636467976701,10.899999999999977,1107.5,0.21981468282252314
299.3,310.5,40.5,24.0,6.200561420390174,11.199999999999989,972.0,0.21238030095759233
298.9,309.6,33.5,175.0,5.612978874413763,10.700000000000045,5862.5,0.1935
300.6,309.3,40.2,69.0,6.739784383452327,8.699999999999989,2773.8,0.19319175515302936
297.6,308.5,38.2,85.0,5.772425173558958,10.899999999999977,3247.0000000000005,0.2137907137907138
300.3,309.4,29.4,190.0,5.249287164883185,9.099999999999966,5586.0,0.18146627565982404
299.6,309.0,51.9,162.0,7.489368390598851,9.399999999999977,8407.8,0.22423802612481858
297.3,308.4,45.7,15.0,6.843540716824886,11.099999999999966,685.5,0.21566433566433565
298.7,309.9,43.3,46.0,6.556692363601114,11.199999999999989,1991.8,0.21431535269709542
299.2,310.7,44.0,19.0,6.805527445716448,11.5,836.0,0.21035883547731887
300.6,309.4,51.6,71.0,7.3974453895548145,8.799999999999955,3663.6,0.2260043827611395
301.1,311.1,42.5,123.0,6.359892527804736,10.0,5227.5,0.21770468859342199
297.5,308.6,48.2,203.0,7.00591916911343,11.100000000000023,9784.6,0.22233429394812682
303.5,312.3,41.7,32.0,6.689958723966393,8.800000000000011,1334.4,0.20385117493472585
300.0,311.5,48.6,113.0,6.865573753302062,11.5,5491.8,0.23091178650852484
300.2,311.5,31.1,31.0,5.337869605738905,11.300000000000011,964.1,0.1900549115314216
299.8,309.4,27.5,29.0,4.70270240303612,9.599999999999966,797.5,0.18946723821187997
299.0,310.0,56.4,29.0,7.902487824545909,11.0,1635.6,0.23168908819133036
298.3,308.0,47.3,65.0,7.142578449544586,9.699999999999989,3074.5,0.21359223300970873
300.6,311.7,50.8,182.0,7.575343309552092,11.099999999999966,9245.6,0.21889044943820224
300.5,312.0,44.6,23.0,6.6087590258466085,11.5,1025.8,0.22049469964664312
297.3,308.4,52.1,36.0,7.305449084682192,11.099999999999966,1875.6000000000001,0.2303211351755041
298.8,309.6,48.2,39.0,6.98572920032636,10.800000000000011,1879.8000000000002,0.22369942196531795
298.4,309.5,28.3,136.0,5.014358866247741,11.100000000000023,3848.8,0.18291962174940898
297.5,308.6,26.7,70.0,5.013259308818984,11.100000000000023,1869.0,0.1721137757947574
303.1,312.5,30.0,160.0,5.2370349535341845,9.399999999999977,4800.0,0.1874625074985003
300.5,311.5,49.6,80.0,6.762718009823533,11.0,3968.0,0.239247311827957
301.6,310.6,65.8,75.0,9.019742891917558,9.0,4935.0,0.23728036669213143
298.2,308.1,50.8,27.0,7.777494324835082,9.900000000000034,1371.6,0.2107387140902873
301.3,311.0,21.9,189.0,4.2564810544957385,9.699999999999989,4139.099999999999,0.16756465517241378
296.9,308.3,39.2,177.0,6.0507912266180375,11.400000000000034,6938.400000000001,0.20915875169606513
300.3,309.9,55.3,4.0,7.974210384827364,9.599999999999966,221.2,0.2250544662309368
301.9,311.3,35.6,63.0,5.674051435599549,9.400000000000034,2242.8,0.2045335085413929
300.7,312.3,26.8,146.0,4.813129384809802,11.600000000000023,3912.8,0.18209912536443149
298.3,309.4,29.0,103.0,4.8438122730598625,11.099999999999966,2987.0,0.19398119122257051
303.3,311.6,45.1,219.0,6.144442103621549,8.300000000000011,9876.9,0.23950807071483476
301.7,310.1,34.6,5.0,5.956710998618534,8.400000000000034,173.0,0.18862530413625306
300.4,310.6,44.9,21.0,6.808375823055704,10.200000000000045,942.9,0.21450276243093924
300.4,309.6,35.0,119.0,5.574756163795088,9.200000000000045,4165.0,0.20355029585798817
302.2,310.6,48.4,161.0,6.832251927222987,8.400000000000034,7792.4,0.23041543026706232
300.0,311.2,37.9,58.0,5.969193593428797,11.199999999999989,2198.2,0.20691489361702126
300.4,311.7,59.5,160.0,8.18730461452036,11.300000000000011,9520.0,0.2372146118721461
300.5,310.3,43.3,31.0,6.506814344237618,9.800000000000011,1342.3,0.21623693379790943
297.9,309.0,46.5,52.0,7.0899463006214445,11.100000000000023,2418.0,0.21222527472527472
300.1,311.7,48.5,205.0,7.1104713726248985,11.599999999999966,9942.5,0.22264285714285714
300.0,309.4,43.5,102.0,6.650751647649591,9.399999999999977,4437.0,0.21191780821917808
298.0,309.6,51.3,122.0,7.53708918300688,11.600000000000023,6258.599999999999,0.22066999287241626
300.5,311.4,47.5,51.0,7.123037743239257,10.899999999999977,2422.5,0.2174581005586592
302.2,311.7,42.5,53.0,6.199671302471657,9.5,2252.5,0.22376166547020818
297.3,308.7,36.7,114.0,5.9800425600591955,11.399999999999977,4183.8,0.19839331619537273
299.4,308.9,40.5,168.0,6.1539087694843655,9.5,6804.0,0.21288766368022052
298.9,308.9,25.8,33.0,4.7362022526989005,10.0,851.4,0.17621220764403878
300.3,311.9,31.5,187.0,5.581353508367626,11.599999999999966,5890.5,0.18433806146572101
299.9,309.3,31.1,196.0,5.2759907024386985,9.400000000000034,6095.6,0.19092592592592594
300.2,310.0,40.1,182.0,6.2401035999233585,9.800000000000011,7298.2,0.20861372812920592
302.9,312.2,42.0,214.0,6.460999451372769,9.300000000000011,8988.0,0.21252552756977536
298.9,310.0,25.7,51.0,4.779744726877655,11.100000000000023,1310.7,0.17454954954954954
300.2,311.5,42.8,88.0,6.51683602480257,11.300000000000011,3766.3999999999996,0.21423658872077028
300.5,311.1,42.6,11.0,6.651442798033381,10.600000000000023,468.6,0.2086519114688129
300.8,310.8,53.8,41.0,8.225527325139034,10.0,2205.7999999999997,0.21287671232876712
302.3,311.8,50.3,183.0,7.548189477049563,9.5,9204.9,0.21758548499651081
301.9,310.8,31.5,66.0,5.723196416677205,8.900000000000034,2079.0,0.17913544668587897
303.4,311.5,44.8,71.0,6.633703271516111,8.100000000000023,3180.7999999999997,0.2202970297029703
303.5,311.9,49.3,93.0,6.93864719842456,8.399999999999977,4584.9,0.23206845238095236
299.1,310.4,49.3,69.0,7.3413365447617,11.299999999999955,3401.7,0.2182841068917018
298.0,309.4,65.9,50.0,8.805716656403998,11.399999999999977,3295.0000000000005,0.24247648902821314
300.1,309.6,36.7,77.0,5.941610409930281,9.5,2825.9,0.20025873221216042
299.6,309.1,15.3,79.0,3.6306129660475803,9.5,1208.7,0.13640776699029128
298.2,308.4,37.7,207.0,5.910058347712726,10.199999999999989,7803.900000000001,0.20601202404809618
297.0,307.8,28.0,188.0,5.20163967630374,10.800000000000011,5264.0,0.17350620067643743
297.4,308.8,33.4,186.0,5.666176510014551,11.400000000000034,6212.4,0.19061728395061728
295.3,305.7,38.5,189.0,5.938709672713466,10.399999999999977,7276.5,0.2075356415478615
298.8,308.5,50.8,57.0,7.7136571621141385,9.699999999999989,2895.6,0.21275862068965518
301.3,310.6,22.6,161.0,4.652866271574675,9.300000000000011,3638.6000000000004,0.1579857578840285
300.1,309.3,36.8,189.0,6.0502885717934625,9.199999999999989,6955.2,0.1970063694267516
300.9,309.5,26.8,116.0,4.933808430609698,8.600000000000023,3108.8,0.1760523321956769
303.2,311.2,43.1,20.0,6.657296632344572,8.0,862.0,0.2109830508474576
301.5,311.1,43.5,112.0,6.359211849396459,9.600000000000023,4872.0,0.22285100286532952
297.4,309.1,35.0,183.0,5.362175060902178,11.700000000000045,6405.0,0.21127819548872181
298.0,308.3,42.6,107.0,6.571143689807627,10.300000000000011,4558.2,0.20930074677528854
300.4,309.5,51.3,4.0,8.192488242398783,9.100000000000023,205.2,0.20295081967213116
298.1,308.9,52.4,102.0,7.413362792333001,10.799999999999955,5344.8,0.22864544781643226
298.0,308.7,47.0,208.0,7.412273706879757,10.699999999999989,9776.0,0.20498007968127488
302.3,311.8,51.7,61.0,6.935348526138292,9.5,3153.7000000000003,0.24340359094457456
298.4,309.7,44.2,175.0,6.743889397853017,11.300000000000011,7735.000000000001,0.21256005490734384
299.2,308.5,40.3,148.0,6.279666723407565,9.300000000000011,5964.4,0.2073252688172043
303.8,312.7,53.6,136.0,7.712232973444511,8.899999999999977,7289.6,0.22758369723435226
302.9,312.2,33.9,86.0,5.697749516183128,9.300000000000011,2915.4,0.19451713395638628
298.8,309.6,24.0,173.0,4.750088092227767,10.800000000000011,4152.0,0.16380952380952382
303.6,312.0,50.3,101.0,7.32695852238377,8.399999999999977,5080.299999999999,0.22429906542056074
298.6,309.8,35.9,213.0,6.00382441644687,11.199999999999989,7646.7,0.19398872886662494
297.9,307.8,46.9,73.0,6.704001643127939,9.900000000000034,3423.7,0.2254945054945055
301.2,310.7,39.4,107.0,6.25907881955104,9.5,4215.8,0.2048121292023731
298.1,308.3,42.0,184.0,6.729291463989337,10.199999999999989,7728.0,0.2015032679738562
301.0,311.3,50.9,60.0,7.153176088762695,10.300000000000011,3054.0,0.2319672131147541
297.7,308.2,19.3,181.0,4.056330186535533,10.5,3493.3,0.15356253114100646
303.2,311.4,54.2,228.0,7.514773403190881,8.199999999999989,12357.6,0.23519637462235649
297.4,308.7,31.9,161.0,5.284766217917726,11.300000000000011,5135.9,0.19513274336283185
297.4,308.4,28.1,67.0,4.896528197787099,11.0,1882.7,0.18533653846153844
298.6,309.4,48.0,141.0,7.394052469488937,10.799999999999955,6768.0,0.21033310673011554
302.9,312.3,47.7,173.0,7.1680148780631505,9.400000000000034,8252.1,0.21763066202090592
298.0,308.6,41.8,160.0,6.679738075866713,10.600000000000023,6688.0,0.20222804718217563
300.7,310.5,33.2,48.0,5.427122253027392,9.800000000000011,1593.6000000000001,0.19891095451633567
300.6,309.9,42.4,169.0,6.433730427139609,9.299999999999955,7165.599999999999,0.21387163561076603
301.7,311.0,40.3,21.0,6.532879091286902,9.300000000000011,846.3,0.2009043927648579
302.0,310.9,34.2,13.0,5.511798647017148,8.899999999999977,444.6,0.2020142949967511
302.6,311.0,38.0,144.0,5.666595389035029,8.399999999999977,5472.0,0.21839887640449437
299.0,310.4,41.5,96.0,6.4449249689619,11.399999999999977,3984.0,0.2093054619015509
297.5,308.5,46.6,56.0,6.79775723988657,11.0,2609.6,0.22146446518305815
298.1,309.0,34.0,54.0,5.550775339872685,10.899999999999977,1836.0,0.19820397690827454
